false_positive_rate,true_positive_rate,threshold
0.00315955766192733,0.02695697252462416,0.9517159454183767
0.00315955766192733,0.027137286722113282,0.9515750783999666
0.00315955766192733,0.027182365271485563,0.9515695488775467
0.00315955766192733,0.027317600919602406,0.95145327144506
0.00315955766192733,0.02736267946897469,0.9514297034455453
0.00315955766192733,0.027948700610814343,0.9509269245733001
0.00315955766192733,0.028241711181734172,0.9508731640146634
0.00315955766192733,0.028264250456420312,0.9508599796007408
0.00315955766192733,0.028376946829851014,0.9508582278512392
0.00315955766192733,0.02846710392859558,0.9508223074308008
0.00315955766192733,0.02851218247796786,0.950819461816899
0.00315955766192733,0.028534721752654,0.9507754703408733
0.00315955766192733,0.02857980030202628,0.9506909578876982
0.00315955766192733,0.028624878851398562,0.9506767959607539
0.00315955766192733,0.028669957400770843,0.9506671233356552
0.00315955766192733,0.02891788942231839,0.9504217587480379
0.00315955766192733,0.02896296797169067,0.950383346272548
0.00315955766192733,0.029098203619807514,0.9502784491394403
0.00315955766192733,0.02923343926792436,0.9502782475358618
0.00315955766192733,0.029481371289471904,0.950113497157208
0.00315955766192733,0.029526449838844185,0.950093818318373
0.00315955766192733,0.029751842585705592,0.9498755128634637
0.00315955766192733,0.029819460409764013,0.9497787091208413
0.00315955766192733,0.029909617508508575,0.94972367029719
0.00315955766192733,0.029977235332567,0.9497184274842666
0.00315955766192733,0.03006739243131156,0.949652644564075
0.00315955766192733,0.030112470980683842,0.9496301308416468
0.00315955766192733,0.030247706628800684,0.9495624436220913
0.00315955766192733,0.030495638650348232,0.9495293943400888
0.00315955766192733,0.030518177925034373,0.9495150830872074
0.00315955766192733,0.030563256474406653,0.9495117316284605
0.00315955766192733,0.030653413573151215,0.9494304948510609
0.00315955766192733,0.03083372777064034,0.9494167805510356
0.00315955766192733,0.030878806320012622,0.9493901037908818
0.00315955766192733,0.030946424144071043,0.9493656911181231
0.00315955766192733,0.031014041968129465,0.949307122849885
0.00315955766192733,0.03202830932900579,0.9493069539217733
0.00315955766192733,0.03205084860369194,0.9493036781285603
0.00315955766192733,0.03229878062523948,0.9493016060459003
0.00315955766192733,0.03232131989992562,0.9492698867144188
0.00315955766192733,0.0323663984492979,0.9492580826499973
0.00315955766192733,0.03247909482272861,0.9491941716460703
0.00315955766192733,0.03261433047084545,0.9491469255881451
0.00315955766192733,0.03295241959113756,0.9488915909401656
0.00315955766192733,0.03304257668988212,0.9488902191334975
0.00315955766192733,0.03317781233799896,0.9487769020828868
0.00315955766192733,0.033222890887371244,0.9487696463339559
0.00315955766192733,0.033267969436743525,0.9487443591404842
0.00315955766192733,0.03347082290891879,0.9487415465868474
0.00315955766192733,0.03351590145829107,0.948680623780499
0.00315955766192733,0.03356098000766335,0.9486713993868349
0.00315955766192733,0.0335835192823495,0.94866152486579
0.00315955766192733,0.03362859783172178,0.9486611334722099
0.00315955766192733,0.033741294205152476,0.9485889575565445
0.00315955766192733,0.03378637275452476,0.9485794627189065
0.00315955766192733,0.03387652985326932,0.948508715255982
0.00315955766192733,0.03401176550138617,0.9484707482035625
0.00315955766192733,0.034034304776072305,0.9484707177034962
0.00315955766192733,0.034079383325444586,0.9484652376279153
0.00315955766192733,0.03419207969887529,0.9483628446316902
0.00315955766192733,0.03428223679761985,0.9482955104253183
